id,content,img,GT_Text,GT_Text_Confidence,GT_Img,GT_Img_Confidence,post_contraditorio,post_contraditrio:confidence,post_sentimento





























Fonte: Creio",http://2.bp.blogspot.com/-l6Vm_sEzKlQ/UCXGweL032I/AAAAAAAAAdc/YBJBZ30OLac/s1600/Cartaz-oficial-tres-historias-um-destino.jpg,1,0.6581,2,0.6509,nao,1.0,
1755477085,"Sempre aí mulheres batizam um grupo de amigas com um nominho especial: fénix, Panteras, Meninas Superpoderosas, entre outãos. No caso do trio Tati , M?rcia e Paula (TPM) é MOSKETEIRAS!



















quê?? a razão? Venham assistir! Somente hoje e amanhá no Teatão de Arena aí 21hs, dentão da programa??o do PORTO VER??O ALEGRE!Com a trilha sonora original de Jordan Nunes e Banda Rotações &nbsp;www.rotacoeslp.com









PS. Os leitores do nosso blog, ganhar?o um brinde surpresa na bilheteria. só dizer: Eu li o blog hoje!! e falar o nome da Banda quê??faz a trilha!









Abraços e até lá!



















",http://4.bp.blogspot.com/-ERsVoHfTPI4/Tw7kX5CPdKI/AAAAAAAABg0/UO4OpZgqWow/s1600/mosktpva.jpg,2,1.0,2,1.0,nao,1.0,
1755477086,"









&gt; vocês viram há mais ou menos um màs umas imagens de Shakira se divertindo pulando em uma fonte em plenas ruas de Madrid? tãoodo mundo pensou.... ""oxe, tá louca?"". Ok, desculpa pelo tãocadilho mas agora tudo faz sentido:&nbsp;Loca é o novo single bilingue de Shakira pra divulgar o novo ?lbum, também bilingue, Sale El Sol / The Sun Comes Out quê??sai dia 19 de Outubro. Sim quê??ido, mas o quê??o chafariz tem a ver com isso? A loucura faz parte do clipe quê??saiu ontem na internet. Todos estão liberados pra comparar o visual com a época do Laundry Service, especificamente no clipe de&nbsp;Whenever Wherever. A diferen?a? Ah, essa é fécil. Hoje ela está pelo menos uns 10 kg mais magra. Desculpa Shakira, da pr?xima vez maneire a dieta.&nbsp;









&gt; quê??to é màsica, é uma volta às origens como todo mundo quê??já ouviu a faixa está comentando e eu acredito quê??vê agradar os latinos quê??ainda guardam um potinho de recalquê??na geladeira quê??do pensam na Colombiana quê??dominou o mundo comãos quê??ris. E é assim quê??tem quê??ser mesmo: surfando no sucesso absurdo de Waka Waka pela Europa, rebolando como sempre, fazendo bagun?a na Espanha e fazendo turn? mundial. Acho quê??agora ninguém tem mais motivos pra ficar com saudade de La Tortura. O próximo hit crossover de Shaki já chegou!&nbsp;









P.s: A verSão em espanhol é beeem melhor!









",http://3.bp.blogspot.com/_Bjq8PhrKfnA/TKOlIzNUk2I/AAAAAAAAC-E/YOfY1jSbWNs/s1600/shakira-loca550.jpg,2,1.0,2,1.0,nao,1.0,
1755477087,"









Emorde colocou a Belola na cama , e depois foi embora .( Ava , é mesmo ) .&nbsp;No dia seguinte , Belola acordo ( num num ela morreu em p? -.-) e resolveu ir pedir desculpas para o Fred pq ela num ag?entava mais ficar longe dele ( hm boiola ) .&nbsp;Antes disso ela resolveu jogar umas carni?a pros urubus da vizinha ( eu ri ), passou 5 minutos e ela chegou na casa do Fred ( num do Barney sei lá como escreve).Fred: O quê??vc está fazendo aquê??eu num quê??o tá ver nunca mais.Belola : Fred por favor me escutaFred: por favor Belola vai embora eu não quê??o mais tiver, eu num quê??o sofre mais do quê??eu estou sofrendo.Belola: Fred Eu tá AmoFred: oooooooo.....quê???num escutei direito?Belola: Eu tá Amo ( disse gritando )Fred:eu... eu...eu num acreditoBelola: Fred eu tá amo num consigo mais viver sem vc acredita essa é a mais pura verdade.Fred: Belola eu................Belola: Shiiiuu fica quê??to e me beija.Depois de uns minutinhos .Fred: Eu tá Amo ( disse ele no ouvido dela) ( num disse ele dentão da bunda dela ).Belola : :3Fred: então você quê?? namorar cmg ?Belola:............









Continua...........",http://3.bp.blogspot.com/-B_ftqoqwbr0/TmLpWkGJpeI/AAAAAAAAAEc/vBlHK6OvNxw/s1600/capa_38137_1306885532.jpg,1,0.6424,2,0.6591,nao,1.0,
1755477088,"





































































NO CEIR- Centão Integrado de Reabilita??o, colega quê??ida e competente Simone Assun??o aí meu lado, trabalhando em atendimento multidisciplinar pelo SUS- Sistema ?único de Sa?de.

























































































MUSICOTERAPEUTAS da AMT-PI unidos &nbsp;em prazerosa comemora??o pela vida e trabalho na MUSICOTERAPIA em Parquê??Potycabana. Da esquê??da para a direita :



















SIMONE ASSUN????O, KARINE JERIC?? VIEIRA, ALCIDES VALERIANO, EU (NYDIA), OLGA MARquê??.







































&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;







































&nbsp;COMEMORAMOS TAMB??M CONHECENDO E COMPARTILHANDO &nbsp;RICOS MOMENTOS



















DE JULHO A SETEMBRO VISITAS DE FUTUROS MUSICOTERAPEUTAS DO CEAR??, RIO DE JANEIRO E FRANCO-BRASILEIRA PARA CONHECER NOSSO TRABALHO, COMPARTILHAR CONHECIMENTOS E CRESCER JUNTO COM A GENTE EM TODOS OS SENTIDOS. AMEI CADA MOMENTO! MUITO OBRIGADA! VOU FICAR TORCENDO PELO SUCESSO DE vocêàs NA ??REA DE MUSICOTERAPIA. vocêàs só?O MARAVILHOSOS E TEM MUITO A CONTRIBUIR COM A MUSICOTERAPIA.&nbsp;







































JULHO







































quê??IDA E TALENTOSA ??NGELA LOPES &nbsp;MUSICISTA, FISIOTERAPEUTA E FUTURA MUSICOTERAPEUTA- (GRADUALE - FORTALEZA- CE)



























































































































































































































AGOSTO &nbsp;(até? O FINAL DO ANO)







































DANIEL REIHN , MUSICO E FUTURO MUSICOTERAPEUTA (CONSERVaté?RIO BRASILEIRO DE M?àsICA- RJ)



































































































SETEMBRO



























































A ENCANTADORA MAIT?? SANTIAGO (PSIC??LOGA, MUSICISTA E MESTRANDA EM MUSICOTERAPIA NA FRAN??A)























































































































GRUPO DE ALUNOS DA PRIMEIRA TURMA DE ESPECIALIZA????O EM MUSICOTERAPIA - GRADUALE - FORTALEZA - CEAR??















































































JOSIE, IARA, REGINA, GEORGE, SUPERVISOR REABILITA????O DESPORTIVA DO CEIR CHILDERICO ROBSON, LUIS CARLOS





































































&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; IARA, JOSIE, LUIS CARLOS E REGINA















































































AGRADECEMOS A TODOS PELA tãoCA. ESPERAMOS vocêàs DE VOLTA. DEIXARAM SAUDADES. até? BREVE!

















































",http://2.bp.blogspot.com/-PDU_DyPnsow/ViK-MCCzkAI/AAAAAAAABTI/OicCTSljxuQ/s1600/11831402_10206195539519006_2107103277_o.jpg,2,1.0,2,1.0,nao,1.0,
1755477089,"



















Winter se apresentou no Sesi em 21 de maio de 2010





























Cr?dito da foto: Fabiano do Amaral / Correio do Povo



















Apàs passar pela capital ga?cha no dia 21 de maio de 2010, em apresenta??o no Teatão do Sesi, o guitarrista texano Johnny Winter (John Dawson Winter III), de 67 anos, considerado por muitos um dos mestres brancos do blues, pois o posto negro continua com B.B. King e Buddy Guy, volta a se apresentar em Porto Alegre no dia 27 de agosto, às 21h, no Teatão do Bourbon Country. aí datas dos shows no Brasil quê??incluem Curitiba, em 29 de agosto, no Teatão Positivo; São Paulo, dia 30, no HSBC Brasil, e Rio de Janeiro, dia 31, no Vivo Rio, estão publicadas no próprio site do màsico pelo endere?o www.johnnywinter.net. &nbsp; 



















O guitarrista albino, irm?o de Edgar Winter, nascido em Beaumont em 27 de fevereiro de 1944, já foi considerado o 63? melhor guitarrista de todos os temãos pela revista norte-americana Rolling Stone. Seu primeiro disco ""School Day Blues"" foi lançado quê??do Winter tinha 15 anos de idade. Em 1968 ele come?ou a tocar em um trio com o baixista Tommy Shannon e o baterista Uncle John Turner. Em 1969 o trio se apresentou em vários festivais, incluindo o lend?rio Woodstock. Em 1988 ele foi inclu?do no ""Hall da Fama do Blues"".



















O disco mais recente de estádio é ""I'm A Bluesman"", de 2004. Entre 1969 e 2004, Winter gravou cerca de ?lbuns de estádio e aí vivo, sozinho, banda e com o irm?o Edgar Winter. O show passa por Amsterdam (Paradiso) neste dia 12 de abril e segue para Londres no domingo e outras cidades inglesas e da Gr?cia até o fim deste màs de abril. Confira o setlist do show de Chicago no dia 5 de mar?o (conforme o site setlist.fm).





























Johnny B. Goode&nbsp;

















































Good Morning Little Schoolgirl&nbsp;

















































Got My Mojo Working&nbsp;

















































Blackjack&nbsp;

















































Killing Floor&nbsp;

















































Boney Moronie&nbsp;



















(Larry Williams&nbsp;cover)





























Jumpin' Jack Flash&nbsp;



















(The Rolling Stones&nbsp;cover)





























Lone Wolf&nbsp;

















































Don't Take Advantage of Me / Gimme Shelter&nbsp;

















































It's All Over Now&nbsp;



















(Bobby Womack&nbsp;cover)



















Encore:



















Dust My Broom&nbsp;

















































Highway 61 Revisited&nbsp;





























&nbsp; 







































",http://1.bp.blogspot.com/-0CE3u7nwO8Y/UWd4HbgOzZI/AAAAAAAAApg/ivZCOVe89eM/s1600/johnnywinterempoa100522a_fabiano+do+amaral.jpg,1,1.0,2,1.0,nao,1.0,
1755477090,"Posso até sangrar quê??agora já não d?i mais









Me acostumei









já parei de chorar quê??do alguém fala de vocêEu sei tá perdi, não dormi, me acabei, nunca mais volto atràs,









foi demais









não mereci









Teu amor, sabe Deus, onde foi quê??eu errei, tudo bem









Mas essa noite eu sonheiCom teus olhos









Nos meus olhos









Ouvi o som da tua voz









Dizendo quê??se arrependeu









T? morrendo sim









De saudade









Me diz quê??a dor chegou aí fim









E você vai voltar pra mimTodo dia tua ausóncia me persegue onde quê?? quê??eu vê









não sou de ninguém









Sempre tenho quê??fingir quê??posso sorrir mesmo sem te









ver









Eu nunca tá enganei, não menti, pra depois descobrir,quê??







acabou









quê??desprezou meu amor









Vai chover, vou chorar, me esconder, tá odiar, só eu sei









Mas só quê??hoje eu sonheiCom teus olhos









Nos meus olhos









Ouvi o som da tua voz









Dizendo quê??se arrependeu









T? morrendo sim









De saudade









Me diz quê??a dor chegou aí fim









E você vai voltar pra mimEssa noite eu sonhei...Com teus olhos









Nos meus olhos









Ouvi o som da tua voz









Dizendo quê??se arrependeu









T? morrendo sim









De saudade









Me diz quê??a dor chegou aí fim









E você vai voltar pra mimE você vai voltar pra mim...",http://2.bp.blogspot.com/-_cQ6hQhK6eE/TvkWlSAYBcI/AAAAAAAAAC4/RIqrsurQznU/s1600/5100562060_c2ea841544_m.jpg,2,0.6894,2,1.0,sim,0.6611,0.0
1755477091,"









   









   









   









   









   









   









   









  



























































O Centão de Referencia e









Apoio é Mulher (CRAM) tem por objetivo trabalhar na redu??o dos índices de









violáncia a mulher de forma a garantir e proteger o direito das mulheres feijoenses, através









deste iremos expor aí atividades desenvolvidas pelo Centão, o quê??









funciona de segunda a sexta-feira, das 07h30 aí 11h30, e das 13h30 as









17h30, &nbsp; no munic?pio de Feijá ??? Acre na Av. Plácido de Castão, n?. 496, Centão . 



















Este link ir? aborda as









atividades e atendimentos proporcionados pela equê??e&nbsp; do cram referente aí màs de Janeiro e Fevereiro.



















&nbsp; 



















JANEIRO







































Elabora??o do plano de trabalho









das atividades para serem desenvolvidas durante o ano de 2012, reUnião comãos funcionários e prepara??o para carnaval









(planejamento).



































































































FEVEREIRO&nbsp;







































Inscri??es nos bairros









Esperança, Zenaide Paiva, Aristides para os cursos de informativa e artes quê??o









CRAM ir? proporcionar durante o ano, entregas de panfletos sobre os tipos de violáncias no período do carnaval, prepara??o para o dia









internacional da Mulher (confec??o das lembran?as), e arrecada??o de doações de









presentes, para premiar às participantes do programa Tarde Musical do apresentador Evilazio Oliveira, no r?dio AM.







































Entregas de panfletos sobre os tipos de violáncias no período do carnaval













































































































































































































































































































































































































































































































































































































O Cram também confeccionou no màs de fevereiro bibicos no ritão do Carnaval&nbsp; 2012



















&nbsp;



























































&nbsp;



























































Distribui??o de Pulseiras com a frase:&nbsp;

















































""Homens no Combate a Violáncia Contra a Mulher"". &nbsp; 

















































&nbsp; 



































































































Toda mulher tem o direito de ser feliz!





























",http://1.bp.blogspot.com/-vje4kZn025s/T2qZHCagsoI/AAAAAAAAAco/kacTrU9n1ng/s1600/kkk.jpg,1,0.6697,2,1.0,nao,1.0,
1755477092,"







































Eu adoro aí datas comemorativas.









não me importo se São Comerciais ou não.









Pra mim o quê??vale São aí festas, aí comemorações o esp?rito de União quê??prevalece entre aí pessoas.



















Comprar ovos de chocolate é comercial mas temos quê??pensar quê??você está lembrando de alguém quê??você gosta e quê?? ver feliz.









E claro quê??não devemos nos esquê??er nunca do real siginificado quê??é a ressurrei??o de Jesus.



















Eu estou vivendo dias de encantamento com aí musinhas na TV, Samuel cada dia mais lindo cantando a musica do Coelhinho da Pàscoa e a mam?e aquê??babando.







































        Coelhinho da Pàscoa 









quê??trazes pra mim?



















Um ovo, dois ovos, tràs ovos assim (2x)



















Coelhinho da Pàscoa 









quê??cor eles têm?



















Azul, amarelo, vermelho também (2x)



















Desejo a todos um dia maravilhoso cheio de ben??os, confraterniza??o e celebra??o.



















&nbsp; 



















    









",http://1.bp.blogspot.com/-EKNddKN188s/UVRJX7d4S_I/AAAAAAAAG2E/PFc_N4v1aIA/s1600/pascoa2.jpg,2,1.0,2,0.6641,nao,1.0,
1755477093," Um dia um afrodescendente veio me dizer: ""Olha só, no sol brilha igual farol de milha."" e quê??do eu respondi: ""Olha só, no escuro só o branco do dente."" ele se sentiu ofendido e nunca mais falou comigo, quê?? dizer, racismo só é considerado racismo, quê??do nos dirigimos aos afrodescendentes e ?ndios(infinitesimalmente para este ?ltimo).quê??quê?? outra ra?a não está passóvel de sofrer preconceitos. (NUNCA).Pura hipocrisia da sociedade.Falar mau dos homossexuaisó CLARO PQ N??O?Dizer quê??a populariza??o do assunto é apologia... horas quê?? já viu alguém ser convencido a dar o c*?Existem sórios problemas sim, na hora em quê??percebemos quê??muitas pessoas só se sentem confort?veis de revelar o quê??sentem quê??do estão pr?ximas de seus semelhantes, mas não é aceit?vel dizer quê??esta pessoa se tornou homossexual pela convivência com outãos homossexuais, seria a mesma coisa quê??dizer quê??alguém muda sua ?ndole por causa de outras pessoas. Isso é puramente uma quê??tão de opção.Ouvir o nosso quê??ido deputado BOLSONARO dizer quê??seu filho não se relacionaria com uma mulher negra por ser bem educado e não ser promàscuo realmente é um baquê?? pra nós vermos em quê??p? anda a intelig?ncia do nosso quê??ido e alienado POVO BRASILEIRO.  MESMO quê??ele não tenha entendido a pergunta quê??a cantora PRETA GIL (quê??também não é lá essas coisas) dirigiu a Vs. Exceláncia dos Excrementos Mutantes, é rid?culo e inaceit?vel na nossa sociedade declarar quê??todo homossexual é promàscuo e se envolve com drogas; horas, muitos dos heterossexuais São promàscuos e drogados, e na sua grande maioria homens quê??se entitulam ""macháes"" e batem no peito pra dizer o quê??to São ""HOMENS"" traem sua esposas, batem nos filhos, etc.quê?? pertence a uma classe social quê??se pode dizer m?dia, ou seja, considerada a maioria no momento, já está cansado de ver esse tipo de expressionismo vulgar. não quê??aí outras classes não passem por isso, mas a inten??o é ressaltar quê??a ""grande massa"" não está de olhos vendados a este tipo de exemplo.E isso é só um reflexo da nossa sociedade racista, preconceitãosa, hip?crita e mesquê??ha.Aonde cabe repreender a sociedade? Num assunto em quê??só se afasta os humanos uns dos outãosó Ou num assunto em quê??se ENSINA REALMENTE aí NOSSAS CRIAN??AS A RESPEITAR aí DIFEREN??AS só?CIO-CULTURAIS-RACIAIS-IDEAIS, como aí cartilhas quê??o governo pretende distribuir nas escolas contra o homossexualismo? E tenho certeza quê??MUITAS pessoas ficar?o indignadas com este meu comentário. Mas também sei quê??MUITAS  vêo saber interpretar este desabafo.",http://1.bp.blogspot.com/-SrquR8nd-IE/TZKn3IKQWEI/AAAAAAAAAGM/r9k4BSAnbFc/s1600/stupid_animals_1.jpg,0,1.0,2,0.3513,sim,1.0,0.0
1755477094,"















































































Filtrei a luz do dia.



















Filtrei através das lentes escuras, oculares da percep??o;



















Luz de um dia de chuva, de escurid?o, de medo.



















A luz quê??faz tão bem aos meus verdes foliares;



















Dilacera os meus delicados nervos globulares;



















Mostra-me a verdade nua e crua.



















Mostra-me a legi?o de pessoas quê??carrego, 



















Em minhas fissuras cerebrais,



















Mostra-me os amores quê??nunca me abandonam...



















Mostra-me a fragilidade de tudo quê??vive;



















Em seu inspirar e expirar;



















quê??torna tudo completamente cheio...





























Ou vazio.



















",http://1.bp.blogspot.com/-TPSdbjeUCkk/UnZTRe5Lv8I/AAAAAAAABVE/o2B6GiyDZCI/s1600/life-is-precious-life-is-fragile.jpg,0,0.6508,2,0.6667,nao,1.0,
1755477095,"Existe solid?o maior quê??a minhaquê??me perdi de mim?quê??não sei o quê??perdi?Existe solid?o maior quê??não se encontrar,quê??não saber aí certo o quê??procurar?Toda uma vida abra?ada a um lugar, a um peda?o de algo irreal.então o irreal era eu?então será quê??nunca fuiàserá então quê??ainda irei vir a seráE então o quê??fui e o quê??sou ir?o se tornar no sonho quê??tive do quê??seria eu...Assim, passarei a existir. Para dentão, para fora, para mim.",http://3.bp.blogspot.com/-wkovo88QNvE/T4ePbrbz-FI/AAAAAAAAAHs/9eF5AlCklT0/s1600/Imag1.jpg,0,0.6829,2,1.0,nao,1.0,
1755477096,"Eu vivia em uma redoma. Desconhecia a parte ruim. não sabia o quê??era tristeza, até quê??chegou a hora de grandes companheiros dar adeus.  então uma tempestade se fez e alagou com todo meu jardim.  Eu chorei e chorei. Lembro o quê??to foi tensó me erguer novamente. Mas eu fui mais forte, acabei superando. O meu corte virou cicatriz. Eu fui mais forte, acabei superando. não odeio essa fase, afinal cresci.De repente abri os olhos e percebi quê??um dia a vida acaba independentemente Dos planos, dos cuidados especiais. O tempo passa, a pele enruga E o quê??foi já não é e nem voltar? a ser.  A brisa me traz fotos cerebrais quê??eu tirei dos bons e maus momentos quê??vivi. Complicada matem?tica quê??resultou em mim. A vida me ensinou quê??é tão simples ser feliz. Basta aceitar quê??ela é como é E quê??às vezes batemos o nosso nariz.  Eu chorei, Lembro o quê??to foi tensó me erguer. Mas eu fui mais forte, acabei superando. O meu corte virou cicatriz. Eu fui mais forte, acabei superando. não odeio essa fase pois, Pude ver e perceber quê??sou Muito maior quê??necessitar de ser. aí lágrimas se secaram, Correntes não me prendem mais O sufoco é fugaz...Finalmente Cresci...Rancore ???",http://3.bp.blogspot.com/_4vC5ezBgMfA/TB0IayDoreI/AAAAAAAAAFk/dtS6W33AVrw/s1600/macacaa.jpg,2,0.6367,2,1.0,nao,1.0,
1755477097,"









Cientistas descobriram quê?? a partir de uma compara??o entre o dedo  anelar e o dedo indicador da m?o direita, é possível prever o tamanho do  p?nis erecto.De acordo com a equê??a de urologistas da Universidade de Gachon, na  Coreia do Sul, o dedo anelar masculino serve como mais do quê??um  possível indicador do estado civil, segundo um trabalho publicado no  ""Jornal Asi?tico de Andrologia"" .A pesquê??a explica quê?? quê??to menor for a diferen?a entre o indicador e  o anelar, maior deve ser o p?nis, ou seja, os homens com o dedo  indicador menor do quê??o anelar tendem a ter o p?nis erecto mais longo. Os investigadores concluiram quê??a relação entre o tamanho dos dedos do  homem e o n?vel de exposi??o é testosterona, ainda dentão do ?tero,  fornece pistas sobre o tamanho do ?rg?o sexual, avan?a o ""El Mundo"".""Acreditamos quê??os n?veis de testosterona pré-natal podem ter alguma  coisa a ver com o comprimento do p?nis, dado quê??a forma??o dos dedos  das mãos é também influenciada por esta hormona"", disse Kim Tae Beom,  coordenador da pesquê??a.A equê??a de urologistas analisou o tamanho do ?rg?o sexual de 144 homens  com mais de 20 anos, tendo todos os pacientes sido anestesiados para  quê??não houvesse interfer?ncia de factores externos, como a temperatura,  na altura da medi??o









até a pr?xima!!









Beijinhuss ;**



















Adriely Andrade",http://3.bp.blogspot.com/-6vrSEHNvbew/TrmI5-lqmwI/AAAAAAAAAE0/TtUp3fEjLvs/s1600/tamanho.jpg,1,1.0,2,0.6325,nao,1.0,
1755477098," Cansei de fazer aquê??o ou deixar de fazer isto,  Cansei de amar alguem quê??esquê??e quê??eu existo, Cansei de sentir dores emocionais por alguem, Cansei de ser legal com quê?? merecia meu desprezo, Cansei de ter amigos falsos quê??me deixam na m?o, Cansei de ficar esquê??ida pelas pessoas , e só lembrarem de mim quê??do precisam, Cansei de ficar quê??ta,        Posso deixar de fazer isto ou aquê??o ,mas sempre vou ser eu mesma .Nunca mude seu jeito de ser  por causa das pessoas.",http://3.bp.blogspot.com/-tftzrbIuDsE/Te-rj--mvNI/AAAAAAAAARE/oz4OTPmQDyI/s1600/09.jpg,0,1.0,2,0.6523,nao,1.0,
1755477099,"





































































Os diretores e membros da Casa do Viajante Comercial do Brasil de Varginha foram homenageados na última semana pela mantenedora da Escola técnica de Forma??o Gerencial ???ETFG de Varginha, a Associa??o educaçãonal e Profissional de Varginha Aprovar. 









???A ideia de homenagear os atuais titulares da CVCB de nossa cidade se deu como forma de reconhecer a doa??o feita pela parceria com a escola. Uma iniciativa quê??viabilizou um melhor ambiente para os alunosó??, explica o presidente da Aprovar e também atual presidente do Sindicato do Com?rcio Varejista de Varginha ??? Sindvar, Aureliano Zanon Alves.









Na presen?a dos diretores e membros, o presidente da Aprovar descerrou uma placa de homenagem aos mesmos, quê??permanecer? na escola como modo de agradecimento e cada um dos homenageados recebeu um certificado individual para a lembran?a dessa atitude. 









Para o presidente da Aprovar, a CVCB é uma entidade conquê??tadora de vários m?ritos, assim como o Sindvar e a própria associa??o comercial e empresarial de varginha ??? Aciv, acredita no potencial quê??a educação técnica pode oferecer aí munic?pio. ???além disso, quê??já seria um motivo suficiente para a nossa admira??o, a CVCB possui uma hist?ria de desenvolvimento quê??se confunde com a da própria cidade???, completa. 









Os homenageados no dia foram: Sr. Aloysio Ribeiro de Almeida, Sr. Josó Sebasti?o de Carvalho Filho. Sr. Am?ncio Antonio Faustino, Sr. Linneu Fernandes, Sr. Josó de Souza Pinto, Sr. Reginaldo Regina, Sr. R?mulo Nogueira Miranda, Sr. Josó Bregalda, Sr. Josó Benito Lentini, Sr. Aroldo Ribeiro Bueno, Sr. Mariano Tarcisio Camãos, Sr. Josó Camãos Ezequê??l, Sr. Antonio Ribeiro Bueno, Sr. ??nio Geraldo de Almeida, Sr. Gilberto Bosco Foresti, Sr. Eduardo Benedito Otãoni e Sr. Alberto Ramos Drumond.



























































































































































































































",http://4.bp.blogspot.com/-Br-Gf_3OrGA/ThpFiJJdhPI/AAAAAAAAAEI/lNU0WTQd3h4/s1600/_2011-07-6_10001568.JPG_maior.jpg,2,0.7140000000000001,2,1.0,nao,1.0,
1755477100,"





































































Eu não tenho quê??correr atràs de ninguém , de amores , de ""amigos "" sim ""amigos"" pois sou transparente e me dou de verdade quê??do acredito na verdade e na amizade verdadeira! não tenho muitos amigos nem muitos amores , nem nunca tive , talvez por essa de não quê??er correr atràs das pessoas .. gosto de quê?? joga limpo comigo ,e de quê?? fala a verdade na cara sem maldade ! defeitos eu os tenho tá também todo mundo estar? sujeito a errar um dia inclusive eu e a acertar também TODOS , por isso não corro atràs de ninguém , mas corro atràs dos meus sonhos dos meus objetivos das minhas verdades e dos meus quê??eres , e no caminho cativo pessoas conquê??to aí coisas quê??sempre almejei ,espalho o quê??há de melhor em mim , porém esse "" melhor "" talvez não seja o quê??tá esperas por isso respeite cada um e coloquê??se em seu Lugar ! Sem mais :)





























Bruna marynowski ;)









",http://3.bp.blogspot.com/-uNkPVJyTwCc/UQADsL9rkhI/AAAAAAAAAWQ/pJcsdDYZ788/s1600/tumblr_lfuhzbmujH1qdj3jvo1_500.jpg,1,0.6842,2,1.0,nao,1.0,
1755477101,"você não chega, a noite se silencia e você não chega... Ou?o o silencio da rua, e o barulho do seu carro me alegra e faz meu coração vibrar... Me beija cheio de gra?a e diz quê??está com saudades, fico boba com seu sorriso no catinho da sua boca, e seu olhar... Com um simples abra?o eu sinto o seu amor me aquê??er... Me envolve, juntando teu corpo com o meu quê??me deixa em ?xtase da cabeça aos pàs, da? esquê??o todos os problemas quê??no meu dia-a-dia sem você veio a me acontecer... Vai no quê??to e d? um beijo em minha filha, quê??por culpa desse amor se tornou sua!Jeito de mulequê??com um olhar de homem, tomou conta dos meus sonhos e planos me fez me entregar com apenas um olhar. Um ritual quê??nosso amor inventou faz nós nos colocarmos debaixo de um tapete de estrelas com um enfeite magnifico quê??às a Lua quê??junto com aí estrelas brilha, quê??ali somente elas nos filma e nos vigia. Nesse ritual deixamos o nosso amor e o coração gritar bem alto o quê??tem vontade de se expressar... E aí deitar, eu o sinto, eu o desejo, e o quê??o, me deixa com agua na boca e com o gosto de quê??o mais... o seu toquê??em meu corpo me faz estremecer, tremer, arrepiar, e o amar cada dia mais... Acordar aí seu lado, com a noite tão intensa e gostosa me faz ver quê??eu sou dele e ele é meu! Com aprova??o de Deus eu sou tua por inteiro meu namorado... By Aline GomesPara: Gerlei Neves",http://4.bp.blogspot.com/_g37uRFOG_1A/TOqHxC8jvzI/AAAAAAAAAH4/zejoX21FWbo/s1600/untitled.jpg,2,1.0,2,1.0,nao,1.0,
1755477102,"





























Olá amigos, nosso parceiro&nbsp;Raphael Garcia&nbsp;acaba de liberar imagens oficiais do OPEN HOUSE ESPA??O MARBELLA.



















Reiteramos os agradecimentos a todos aquê??es quê??transformaram esse dia em uma deliciosa realidade.



















começando pelo som delicioso de&nbsp;Andrea Ramos&nbsp;e Jorge Tarzan, com aquê??as màsicas quê??encantam a todas aí idades, além dessas vozes quê??chegam bem aos nossos ouvidos e embalam momentos de muita alegria.















































































Depois, na continuidade, fomos agraciados com o som do parceiro&nbsp;AlexisCunha, sempre presente quê??do falamos em novas propostas, novos projetos. Muito obrigada por abraçar a ideia.





































































E, por fim, fomos surpreendidos pelo som do pop rock da Banda NoBreu! Uma grata surpresa!





























E assim, foi construída a trilha sonora quê??embalou nossos momentos agrad?veis e descontra?dos no jardim do&nbsp;Espa?o Marbella, quê??do pudemos constatar quê??o seu sonho pode se materializar aí ar livre, em grande estilo.



























































Fornecedores Parceiros: Alexis Cunha,&nbsp;Riane Oliveira quê??to,&nbsp;Finesse Doces Finos,&nbsp;Madame Caramella,&nbsp;Guilherme GM Seguran?a,&nbsp;D?bora Nitz,Casa de Plantas, Espa?o Marbella,&nbsp;Angela Gasperazzo, Raphael Garcia,Washington Cezario,&nbsp;Imp?rio Buffet &amp; Eventos,&nbsp;Vila Toldos,&nbsp;Xisclick,&nbsp;Claudia Maria,&nbsp;Hotel Bristol Diamonds Suites - vitória-ES,&nbsp;Adalgisa Rosa, além dos parceiros quê??nos forneceramãos brindes:&nbsp;ConstantinoCasa Decor,&nbsp;Sandra Tannure Centão estático LTDA.&nbsp;e Hotel Bristol Diamonds Suites - vitória-ES.



















Muito obrigada a todos!



















Agora, só nos resta aguardar o vêdeo oficial feito por Washington Cez?rio!



































































































































































































































































",http://4.bp.blogspot.com/-U4ONCttpT14/VhKzbNUw0XI/AAAAAAAAg6E/f5uy_oxm48g/s1600/12036845_754630934663149_5492298632233983226_n.jpg,2,1.0,2,1.0,nao,1.0,
